"ISO_3_CODE","COUNTRYNAME","WHO_REGION","UNICEF_REGION","COVAX_STATUS","DEVELOPMENT_STATUS","WBINCOME_SHORT_STATUS","WBINCOME_LONG_STATUS","WHOMEMBER","WHO_LEGAL_STATUS_TITLE","DATE","YEAR","MONTH","MONTH_DESCRIPTION","DATA_SOURCE","DATA_SOURCE_DESCRIPTION","TARGET_GROUP","TARGET_GROUP_DESCRIPTION","NUMBER_TARGET","N_VACC_DOSE1","N_VACC_LAST_DOSE","N_VACC_BOOSTER_DOSE","N_VACC_UNKNOWN","PARTIALLY_VACCINATED","NOT_VACCINATED","COMMENTS"
"IRL","Ireland","EUR","Dev","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","HW","Health  and care workers",250000,301127,299562,262696,5296,1565,-51127,NA
"IRL","Ireland","EUR","Dev","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","OLDER_60","Older people (aged 60 years or over)",973555,1052663,1047443,1006328,59594,5220,-79108,NA
"IRL","Ireland","EUR","Dev","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",105000,46428,44991,37143,1834,1437,58572,NA
"IRN","Iran (Islamic Republic of)","EMR","MENA","Self-financing","Developing","Middle income","Lower middle income","Member","Member State","2021-07",2021,7,"07-July","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY","People with co- morbidity",4500000,250000,167000,NA,NA,83000,4250000,NA
"IRN","Iran (Islamic Republic of)","EMR","MENA","Self-financing","Developing","Middle income","Lower middle income","Member","Member State","2021-09",2021,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_CHILRDEN","Children with co-morbidity",NA,0,0,0,NA,0,NA,NA
"IRN","Iran (Islamic Republic of)","EMR","MENA","Self-financing","Developing","Middle income","Lower middle income","Member","Member State","2021-12",2021,12,"12-December","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",120000,117900,117002,102087,NA,898,2100,NA
"IRN","Iran (Islamic Republic of)","EMR","MENA","Self-financing","Developing","Middle income","Lower middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_ADULTS","Adults with co-morbidity",4500000,4492783,4492007,4423117,NA,776,7217,NA
"IRN","Iran (Islamic Republic of)","EMR","MENA","Self-financing","Developing","Middle income","Lower middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","HW","Health  and care workers",1000000,995771,995426,978652,NA,345,4229,NA
"IRN","Iran (Islamic Republic of)","EMR","MENA","Self-financing","Developing","Middle income","Lower middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OLDER_60","Older people (aged 60 years or over)",7875000,7742136,7723326,6399545,NA,18810,132864,NA
"IRN","Iran (Islamic Republic of)","EMR","MENA","Self-financing","Developing","Middle income","Lower middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","PW","Pregnant Women",1300000,527012,406223,39114,NA,120789,772988,NA
"IRQ","Iraq","EMR","MENA","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-03",2022,3,"03-March","EMR","COVID-19 vaccination data coming from the daily updated EMR worksheet","CO_MORBIDITY","People with co- morbidity",NA,811507,523348,13356,NA,288159,NA,"From Country Dashboard updated on 13th April (March is a very large proxi!)"
"IRQ","Iraq","EMR","MENA","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-04",2022,4,"04-April","EMR","COVID-19 vaccination data coming from the daily updated EMR worksheet","HW","Health  and care workers",NA,316365,194079,7158,NA,122286,NA,NA
"ISL","Iceland","EUR","Dev","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","HW","Health  and care workers",22845,27592,27474,24825,0,118,-4747,NA
"ISL","Iceland","EUR","Dev","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","OLDER_60","Older people (aged 60 years or over)",72906,76100,75638,71322,1,462,-3194,NA
"ISL","Iceland","EUR","Dev","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",13972,7285,7152,5611,0,133,6687,NA
"ISR","Israel","EUR","Dev","Self-financing","Developing","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","HW","Health  and care workers",NA,0,0,0,0,0,NA,NA
"ISR","Israel","EUR","Dev","Self-financing","Developing","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","OLDER_60","Older people (aged 60 years or over)",1571562,1464793,1421606,147953,0,43187,106769,NA
"ISR","Israel","EUR","Dev","Self-financing","Developing","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",NA,0,0,0,0,0,NA,NA
"ITA","Italy","EUR","Dev","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","HW","Health  and care workers",0,0,0,0,4845659,0,NA,NA
"ITA","Italy","EUR","Dev","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","OLDER_60","Older people (aged 60 years or over)",0,17189429,16454201,18481586,1347,735228,NA,NA
"ITA","Italy","EUR","Dev","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",0,0,0,0,2076948,0,NA,NA
"JAM","Jamaica","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2021-12",2021,12,"12-December","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_CHILRDEN","Children with co-morbidity",13113,NA,NA,NA,0,NA,NA,"None"
"JAM","Jamaica","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2021-12",2021,12,"12-December","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",6100,NA,NA,NA,0,NA,NA,"None"
"JAM","Jamaica","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_ADULTS","Adults with co-morbidity",NA,NA,NA,NA,0,NA,NA,"None"
"JAM","Jamaica","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","DISADVANTAGED","Disadvantaged sociodemographic subpopulations at higher risk of severe COVID-19",NA,NA,NA,NA,0,NA,NA,"None"
"JAM","Jamaica","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","HW","Health  and care workers",24595,24621,20985,3382,0,3636,-26,"None"
"JAM","Jamaica","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","IMMUNOCOMPROMISED","Immunocompromised persons",NA,NA,NA,NA,0,NA,NA,"None"
"JAM","Jamaica","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OLDER_60","Older people (aged 60 years or over)",246581,147232,146713,24040,0,519,99349,NA
"JAM","Jamaica","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","PW","Pregnant Women",NA,NA,NA,NA,0,NA,NA,"None"
"JAM","Jamaica","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","TEACHERS","Teachers and other essential  workers",NA,NA,NA,NA,0,NA,NA,"None"
"JPN","Japan","WPR","Dev","Self-financing","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","HW","Health  and care workers",NA,6532164,5761951,NA,NA,770213,NA,NA
"JPN","Japan","WPR","Dev","Self-financing","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","OLDER_60","Older people (aged 60 years or over)",NA,33288411,33202576,32541160,NA,85835,NA,NA
"KAZ","Kazakhstan","EUR","CEE-CIS","No","Economy in transition","Middle income","Upper middle income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","HW","Health  and care workers",NA,0,0,0,0,0,NA,NA
"KAZ","Kazakhstan","EUR","CEE-CIS","No","Economy in transition","Middle income","Upper middle income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","OLDER_60","Older people (aged 60 years or over)",NA,0,0,0,0,0,NA,NA
"KAZ","Kazakhstan","EUR","CEE-CIS","No","Economy in transition","Middle income","Upper middle income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",NA,0,0,0,0,0,NA,NA
"KEN","Kenya","AFR","ESARO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-01",2022,1,"01-January","AFR","COVID-19 vaccination data coming from the daily updated AFR worksheet","REFUGEES","refugees or Displaced population",534622,NA,NA,NA,NA,NA,NA,NA
"KEN","Kenya","AFR","ESARO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-05",2022,5,"05-May","AFR","COVID-19 vaccination data coming from the daily updated AFR worksheet","HW","Health  and care workers",NA,255733,251690,NA,NA,4043,NA,NA
"KEN","Kenya","AFR","ESARO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","AFR","COVID-19 vaccination data coming from the daily updated AFR worksheet","OLDER_60","Older people (aged 60 years or over)",NA,1514311,1322536,NA,NA,191775,NA,NA
"KGZ","Kyrgyzstan","EUR","CEE-CIS","AMC","Economy in transition","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","HW","Health  and care workers",71791,57772,50483,12981,37,7289,14019,NA
"KGZ","Kyrgyzstan","EUR","CEE-CIS","AMC","Economy in transition","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","OLDER_60","Older people (aged 60 years or over)",391795,234912,210518,41399,0,24394,156883,NA
"KHM","Cambodia","WPR","EAPRO","AMC","Least developed","Middle income","Lower middle income","Member","Member State","2021-05",2021,5,"05-May","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OTHERS","Others",1378688,316796,191438,NA,NA,125358,1061892,"-4444"
"KHM","Cambodia","WPR","EAPRO","AMC","Least developed","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","HW","Health  and care workers",NA,43646,43646,43646,NA,0,NA,NA
"KHM","Cambodia","WPR","EAPRO","AMC","Least developed","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","OLDER_60","Older people (aged 60 years or over)",NA,1411594,1395915,1005546,NA,15679,NA,NA
"KIR","Kiribati","WPR","EAPRO","AMC","Least developed","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","CO_MORBIDITY","People with co- morbidity",NA,1725,2133,1202,NA,-408,NA,NA
"KIR","Kiribati","WPR","EAPRO","AMC","Least developed","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","HW","Health  and care workers",NA,1512,942,670,NA,570,NA,NA
"KIR","Kiribati","WPR","EAPRO","AMC","Least developed","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","OLDER_60","Older people (aged 60 years or over)",NA,10613,8425,4680,NA,2188,NA,NA
"KIR","Kiribati","WPR","EAPRO","AMC","Least developed","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","PW","Pregnant Women",NA,304,304,NA,NA,0,NA,NA
"KOR","Republic of Korea","WPR","EAPRO","Self-financing","Developing","High income","High income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","HW","Health  and care workers",NA,1989045,1989045,NA,NA,0,NA,NA
"KOR","Republic of Korea","WPR","EAPRO","Self-financing","Developing","High income","High income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","OLDER_60","Older people (aged 60 years or over)",NA,13255469,13185241,12385371,NA,70228,NA,NA
